TOT_MATHENR_ADVM_M,TOT_APENR_M,TOT_APEXAM_NONE_M,TOT_ALGENR_GS0910_M,TOT_ALGENR_GS1112_M,TOT_MATHENR_ALG2_M,TOT_MATHENR_CALC_M,TOT_DUAL_M,TOT_LEPENR_M,TOT_504ENR_M,TOT_DISCWODIS_EXPWE_M,TOT_DISCWODIS_EXPWOE_M,TOT_DISCWODIS_EXPWOE_F,TOT_DISCWODIS_EXPZT_M,TOT_DISCWDIS_EXPWE_IDEA_M,TOT_DISCWDIS_EXPWE_IDEA_F,TOT_DISCWDIS_EXPWOE_IDEA_M,TOT_DISCWDIS_EXPWOE_IDEA_F,TOT_DISCWDIS_EXPZT_IDEA_M,TOT_DISCWDIS_EXPZT_IDEA_F,TOT_GTENR_M,TOT_RET_G09_M,TOT_RET_G12_M,TOT_SATACT_M,TOT_SSSPORTS,TOT_SSTEAMS,TOT_SSPART,TOT_DISCWDIS_TFRALT_IDEA_M,TOT_DISCWDIS_TFRALT_IDEA_F
-0.8314315234617335,-0.8109196117719282,-0.6625313297493634,-0.9760054089279191,-0.3288897381496951,-0.8969029841377084,-0.6931299461636937,-0.5892235089092901,-0.47970768207700276,-0.6691210413029183,-0.3590991912981696,0.2934542348167219,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.7008637192809036,-0.6143704330079673,-0.31467664284393027,-0.8216047197506317,-1.4643469008950627,-0.8402458848231877,-1.1645638970659986,-0.265757609152434,-0.191703773284697
1.8707705714193916,0.5733913332091523,-0.5892573373776485,1.0540935951290706,-0.0765704443272719,1.743376813917183,0.16318133304572183,-0.13445883393628438,-0.30054831896280854,-0.194232160694189,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,1.4501044258806233,0.17457268756306313,-0.2649056531921246,1.2443805651160442,-0.21632736142163675,0.025229569891276196,1.8189971791873336,-0.265757609152434,-0.191703773284697
0.4029077050642125,-0.04338087000024002,-0.5246038146967236,0.9490884742295712,-0.26580991469408927,1.2718982785502382,-0.44452344574805697,-0.07999599861017594,-0.2353994596485561,0.009291645280980672,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,0.8888688054804678,0.1276117875290732,-0.364447632495736,0.7152867726501881,-1.1457036142209966,-0.30447536523804336,1.8289890113248197,-0.265757609152434,-0.191703773284697
-0.4978263265628292,-0.8048280344562799,-0.5849471025322535,-0.8476658167174197,-0.3288897381496951,-0.572106659773813,-0.676556179469318,0.7505622401129781,-0.47970768207700276,-0.6012797726445284,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.09003053242678061,-0.6707235130487553,-0.364447632495736,-0.6032485514313896,-0.9067211492154469,-0.584724560097965,-1.0033623385812236,-0.265757609152434,-0.191703773284697
-0.7269018951000769,-0.7789388308647747,-0.4901219359335636,-0.7076589888514204,-0.3288897381496951,-0.7187888707768626,-0.6876053572655685,0.45101664581938156,-0.47970768207700276,-0.6691210413029183,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.40327832055710006,-0.6707235130487553,-0.3644476324957359,-0.7628165205877588,-1.0129355781068023,-0.5517540665850331,-0.9287566586213278,-0.265757609152434,-0.191703773284697
-0.8314315234617335,-0.788076196838247,-0.6711517994401532,-0.9176692306504194,-0.26580991469408927,-0.6035385621316094,-0.5605398126086875,-0.3849878764363833,-0.4471332524198765,-0.6691210413029183,-0.3590991912981696,1.3097828438090033,4.953651125008367,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.40588871879151933,-0.39835029285161383,-0.2649056531921246,-0.813206405584507,-0.880167541992608,-0.48581307955916914,-0.7848742758415289,-0.265757609152434,-0.191703773284697
-0.7980710037718431,-0.7850304081804229,-0.6409801555223884,-0.77766240278442,-0.3288897381496951,-0.750220773134659,-0.6599824127749422,0.15147105152578505,-0.4634204672484396,-0.6352004069737233,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.29886239118032687,-0.5861938929875734,-0.3943102262868194,-0.6620367505942624,-0.9598283636611246,-0.5929671834761979,-1.0479925221286615,-0.265757609152434,-0.191703773284697
-0.6757490982422448,-0.7362977896552363,-0.6754620342855483,-0.18263338435392307,-0.3288897381496951,-0.04824162047720763,-0.6378840571824411,-0.0527645809471217,-0.18653781516286677,-0.6352004069737233,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.19444646180355374,-0.06023181260688645,-0.2151346635403189,-0.2757142989525263,-0.6677386842098973,-0.41987209253330515,-0.3632189596396179,-0.265757609152434,-0.191703773284697
1.0256374059421673,0.09367961960184716,-0.5461549889236985,0.995757416851571,0.04958920258393968,1.3347620832658307,-0.08542516736991496,0.6144051517977069,-0.03995288170579877,0.450259891560515,-0.3590991912981696,0.2934542348167219,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,2.0504960197970687,-0.2480754127428461,-0.016050704933096186,0.7740749718130611,-0.880167541992608,-0.22204913145571348,0.8864261796886364,-0.265757609152434,-0.191703773284697
-0.44222546041301186,-0.5916228284085887,-0.6539108600585734,0.12071474268907541,-0.3288897381496951,-0.12158272597873239,-0.6378840571824411,0.3965538104932731,-0.31683553379137164,-0.6012797726445284,-0.3590991912981696,0.2934542348167219,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.07697854125468397,-0.43591901287880575,-0.364447632495736,-0.23372272812190278,-0.534970648095703,-0.48581307955916914,-0.42716668531952856,-0.265757609152434,-0.191703773284697
0.1916244136949064,-0.5687794134749076,-0.6539108600585734,0.07404580006707565,0.04958920258393968,0.15082709445550244,-0.5273922792199359,-0.17530596043086574,-0.023665666877235658,-0.5673591383153335,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.23360243531984368,0.45633808776700263,-0.31467664284393027,-0.03216318813491003,0.7130488913777231,-0.09840978078221864,-0.1960223018723515,-0.265757609152434,-0.191703773284697
0.6920322090432629,0.45917425854074634,-0.5030526404697486,0.30739051317707444,-0.01349062087166611,0.590873727464651,0.13555838855509553,-0.46123584589293515,-0.26797388930568233,-0.024628989048214273,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,0.7844528761036945,1.301634288378821,0.0337202847187095,0.4213457768358237,1.3768890719486944,0.23129515434710093,0.34686724426439014,-0.265757609152434,-0.191703773284697
0.6030708232035551,-0.1652124163132064,-0.5677061631506735,0.9724229455405711,-0.20273009123848348,1.2718982785502382,-0.6655070016730674,0.26039672217800197,-0.28426110413424543,-0.43167660099855365,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,0.9671807525130476,0.5972207878689724,-0.11559268423670754,0.4633373476664472,-0.6146314697642196,-0.34568848212920833,0.4501161763517459,-0.265757609152434,-0.191703773284697
-0.6757490982422448,-0.7606640989178296,-0.6237392161408084,-0.9293364663059193,-0.3288897381496951,-0.65592506606127,-0.6710315905711928,0.2195495956834206,-0.47970768207700276,-0.6691210413029183,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.44243429407338997,-0.6989000530691493,-0.2748598511224857,-0.7040283214248859,-0.880167541992608,-0.6012098068544309,-0.9127697272013501,-0.265757609152434,-0.191703773284697
-0.609028058862464,-0.7804617251936866,-0.6496006252131783,-0.7426606958179203,-0.3288897381496951,-0.6873569684190662,-0.6599824127749422,0.001698254378986764,-0.47970768207700276,-0.4995178696569435,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.6225517722483236,-0.6895078730623513,-0.3943102262868194,-0.6620367505942624,-1.278471650335191,-0.592967183476198,-0.8055240622590001,-0.265757609152434,-0.191703773284697
-0.7091096179321353,-0.8505148643236423,-0.6754620342855483,-0.78932963843992,-0.26580991469408927,-0.7187888707768626,-0.5771135793030633,-0.5429300988820979,-0.007378452048672548,-0.6691210413029183,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.5337982322780664,-0.6143704330079673,-0.40426442421718056,-0.7040283214248859,-1.278471650335191,-0.7990327679320227,-1.0686423085461325,-0.265757609152434,-0.191703773284697
-0.7869508305418796,-0.845946181336906,-0.6711517994401532,-0.9293364663059193,-0.26580991469408927,-0.85499378099398,-0.6599824127749421,-0.5020829723875165,0.6115357114367257,-0.6691210413029183,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.6303829669515817,-0.6895078730623513,-0.3943102262868194,-0.6536384364281377,-0.9863819708839637,-0.6259376769891299,-0.9693901093137711,-0.265757609152434,-0.191703773284697
0.05818233493534467,-0.2032847745360084,-0.24443854974604903,0.7740799393970721,0.11266902603954547,0.2660774031007556,-0.22353988982304648,0.028929672042040996,-0.007378452048672548,-0.3299146980109688,-0.3590991912981696,0.2934542348167219,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,1.0846486730619174,-0.10719271264087636,-0.31467664284393027,0.4717356618325719,-0.21632736142163675,-0.18083601456454854,1.352711679437985,-0.265757609152434,-0.191703773284697
-0.5089464997927927,-0.5002491686738639,-0.6323596858315984,0.10904750703357546,0.04958920258393968,-0.07967352283500397,-0.5550152237105622,-0.4884672635559894,0.13920648140839545,-0.6012797726445284,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.14223849711516717,0.738103487970942,0.0337202847187095,-0.284112613118651,-0.7473995058784138,-0.592967183476198,-0.15605497332240734,-0.265757609152434,-0.191703773284697
0.43626822475410293,-0.01292298342199842,-0.22288737551907406,0.610738640220073,0.49114796677318023,0.8423289463270216,-0.3340316677855517,-0.17530596043086574,-0.12138895584861432,-0.12639089203579912,-0.3590991912981696,1.8179471483051441,1.8828283570516287,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,2.241257531019944,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,1.241272567127077,0.3624162876990228,-0.06582169458490186,0.6397019451550658,-0.48186343365002526,-0.18083601456454854,0.653283429813962,-0.265757609152434,-0.191703773284697
-0.14198078320399793,0.07845067631272637,-0.15823385283814917,0.12071474268907541,-0.26580991469408927,0.5594418251068547,0.19080427753634813,-0.3795415929037725,-0.13767617067717744,-0.3977559666693587,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,1.46315641705272,-0.06023181260688645,-0.2649056531921246,0.19459129435045683,-1.411239686449385,-0.634180300367363,-0.5157609302719048,-0.265757609152434,-0.191703773284697
0.2361051066147603,-0.5611649418303472,-0.5892573373776485,0.21405262793307495,0.4280681433175744,0.25560010231482355,-0.47214639023868327,-0.17530596043086574,0.9047055783508616,-0.6691210413029183,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.050874558910490676,-0.4828799129127957,-0.11559268423670754,0.03502332519408756,-1.0129355781068023,-0.592967183476198,-0.43249566245952115,-0.265757609152434,-0.191703773284697
0.0915428546252351,0.12413750618008876,0.40209667706319996,0.09738027137807553,-0.1396502677828777,0.6537375321802437,-0.19591694533242018,0.4782480634824358,0.18806812589408478,-0.46559723532774855,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,1.0715966818898208,-0.15415361267486627,-0.2649056531921246,0.4045491485035743,-0.880167541992608,-0.6753934172585279,-0.4558099374469886,-0.265757609152434,-0.191703773284697
-0.6423885785523544,-0.7241146350239397,-0.4901219359335636,-0.8359985810619197,-0.3288897381496951,-0.6768796676331341,-0.654457823876817,0.3012438486725833,-0.4634204672484396,-0.6691210413029183,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.29886239118032687,-0.6801156930555533,-0.2649056531921246,-0.7124266355910106,-1.039489185329641,-0.642422923745596,-1.0526553771261549,-0.265757609152434,-0.191703773284697
-0.5979078856325005,-0.8505148643236423,-0.6754620342855483,-0.3109729765644224,-0.3288897381496951,-0.6140158629175415,-0.4887201569330591,-0.5973929342082063,-0.365697178277061,-0.3299146980109688,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.586006196966453,-0.34199721281082596,-0.35449343456537485,-0.5444603522685166,-0.349095397535831,-0.5105409496938681,-0.882128108646393,-0.265757609152434,-0.191703773284697
-0.7424701376220257,-0.7941677741538953,-0.6151187464500183,-0.9060019949949194,-0.3288897381496951,-0.8864256833517763,-0.6047365237936895,-0.43400442822988095,-0.4145588227627503,-0.5673591383153335,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.3902263293850034,-0.7176844130827452,-0.3744018304260971,-0.7124266355910106,-0.8270603275469304,-0.658908170502062,-0.9514048114662964,-0.265757609152434,-0.191703773284697
-0.6201482320924275,-0.7439122612997967,-0.6108085116046235,-0.7193262245069203,-0.3288897381496951,-0.7187888707768626,-0.5826381682011885,-0.03914887211559458,-0.365697178277061,-0.6691210413029183,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.02999137303513606,-0.5955860729943715,-0.364447632495736,-0.6704350647603872,0.44751281914933455,-0.22204913145571348,-0.785540397984028,-0.265757609152434,-0.191703773284697
-0.5645473659426101,-0.5078636403184243,-0.6539108600585734,-0.8943347593394194,-0.3288897381496951,-0.6768796676331341,-0.22353988982304648,-0.4530664205940189,-0.47970768207700276,-0.12639089203579912,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.17356327592819906,-0.6707235130487553,-0.364447632495736,-0.5024687814378932,-1.411239686449385,-0.6753934172585279,-0.9520709336087954,-0.265757609152434,-0.191703773284697
0.21386476015483336,-0.43933339551738076,-0.6754620342855483,-0.46264704008592167,-0.3288897381496951,-0.04824162047720763,-0.22353988982304648,0.19231817802036638,-0.365697178277061,0.5181011602189048,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,0.29630840626728,-0.6707235130487553,-0.4142186221475416,-0.13294295812840642,0.9785849636061116,0.06644268678244114,0.23695709075204366,-0.265757609152434,-0.191703773284697
0.2805857995346142,0.21551116591481356,-0.6108085116046235,-0.32264021221992234,-0.3288897381496951,0.04605408659618135,0.13555838855509553,-0.20253737809391997,-0.4471332524198765,2.0106090707034827,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,0.5756210173501481,-0.5768017129807755,-0.4142186221475416,-0.05735813063328413,0.5802808552635288,-0.01598354699988875,0.1203857158147065,-0.265757609152434,-0.191703773284697
-0.2087018225837788,-0.3784176223608976,-0.6539108600585734,-0.46264704008592167,-0.3288897381496951,-0.29969683933957825,-0.47214639023868327,-0.40132672703421585,-0.4471332524198765,-0.29599406368177383,-0.3590991912981696,0.2934542348167219,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,0.040489379294185855,-0.5768017129807755,-0.3843560283564582,-0.37649406894602266,-0.880167541992608,-0.6753934172585279,-0.9720545978837675,-0.265757609152434,-0.191703773284697
-0.5423070194826831,-0.6906109597878739,-0.6539108600585734,-0.5559849253299212,-0.26580991469408927,-0.4882882534863562,-0.6655070016730674,-0.5973929342082063,-0.4471332524198765,-0.46559723532774855,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,0.01438539694999254,-0.5298408129467856,-0.35449343456537485,-0.5108670956040179,-0.349095397535831,-0.4693278328027031,-0.6123486409342699,-0.265757609152434,-0.191703773284697
-0.7535903108519892,-0.6647217561963686,-0.6366699206769934,-0.80099687409542,-0.3288897381496951,-0.8026072770643194,-0.6157857015899401,-0.5837772253766792,-0.2516866744771192,0.1110535482685655,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,2.241257531019944,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.6199413740139044,-0.6707235130487553,-0.38435602835645827,-0.7040283214248859,-1.1457036142209966,-0.7578196510408578,-1.0320055907086836,-0.265757609152434,-0.191703773284697
1.3370022563811446,-0.36318867907177677,-0.6108085116046235,0.4123956340765739,-0.20273009123848348,0.49657802039126203,-0.3892775567668043,-0.011917454452540352,-0.365697178277061,0.8912281378400493,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,1.136856637750304,-0.2480754127428461,-0.2151346635403189,0.3625575776729508,-0.349095397535831,-0.22204913145571348,1.1995035866631991,-0.265757609152434,-0.191703773284697
-0.37550442103323095,-0.2565860760479312,-0.5892573373776485,-0.8943347593394194,-0.3288897381496951,-0.85499378099398,-0.19591694533242018,-0.36592588407224536,-0.31683553379137164,-0.5673591383153335,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,0.18145088395282957,-0.5861938929875735,-0.3843560283564582,-0.34290081228152386,0.049208710806751786,-0.30447536523804336,-0.43249566245952115,-0.265757609152434,-0.191703773284697
0.20274458692486988,0.30688482564953834,-0.5030526404697486,-0.77766240278442,-0.3288897381496951,-0.2473103354099177,0.9366237787832583,-0.2651696387189447,-0.47970768207700276,-0.36383533234016374,-0.3590991912981696,-0.21471006967941883,-0.1643868215861972,-0.15344298996192057,-0.27738493968574535,-0.19181333950219664,-0.12881577983239054,-0.07282501145330657,-0.13728020369035376,-0.09323214236914307,-0.5703438075599371,-0.5392329929535836,-0.3146766428439303,-0.2673159847864016,-0.880167541992608,-0.634180300367363,-0.8354995586714582,-0.265757609152434,-0.191703773284697
